"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"599","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",1.8,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"600","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",0.002,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"601","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",1.5,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"602","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",0.093,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"603","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",1.5,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"604","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42616874,"XM_022438152.1","O70244","CUBN_RAT",4e-04,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"605","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",1e-06,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"606","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",4,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"607","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610992,"XM_022438154.1","O70244","CUBN_RAT",3.6,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"608","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",0.11,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"609","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42610909,"XM_022438151.1","O70244","CUBN_RAT",1e-10,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"610","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42623146,"XM_022438149.1","O70244","CUBN_RAT",7e-04,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
"611","NC_035786.1",42612850,42612850,56.9444444444444,"+",1.37380825421961e-15,6.77911345766004e-14,42610992,42616736,42602824,42623146,"111104287",42602824,42617134,"XM_022438150.1","O70244","CUBN_RAT",0.009,"uncharacterized LOC111104287","GO:0001701; GO:0005509; GO:0005765; GO:0005798; GO:0005886; GO:0005905; GO:0006766; GO:0006898; GO:0007584; GO:0008144; GO:0008203; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0043202; GO:0070207","cholesterol metabolic process [GO:0008203]; cobalamin catabolic process [GO:0042366]; cobalamin transport [GO:0015889]; endocytic hemoglobin import [GO:0020028]; in utero embryonic development [GO:0001701]; protein homotrimerization [GO:0070207]; receptor-mediated endocytosis [GO:0006898]; response to nutrient [GO:0007584]; vitamin metabolic process [GO:0006766]","apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; endocytic vesicle membrane [GO:0030666]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; cargo receptor activity [GO:0038024]; cobalamin binding [GO:0031419]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; identical protein binding [GO:0042802]; signaling receptor activity [GO:0038023]"
