"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"660","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437139.1","O54916","REPS1_MOUSE",0.004,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"661","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437139.1","O54916","REPS1_MOUSE",3e-28,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"662","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437140.1","Q96D71","REPS1_HUMAN",3e-30,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"663","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437140.1","Q96D71","REPS1_HUMAN",3e-27,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"664","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43226352,43243031,"XM_022437142.1","O54916","REPS1_MOUSE",1e-30,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"665","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437139.1","O54916","REPS1_MOUSE",5e-30,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"666","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437140.1","Q96D71","REPS1_HUMAN",2e-11,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"667","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437141.1","Q96D71","REPS1_HUMAN",2e-30,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"668","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437138.1","O54916","REPS1_MOUSE",1e-30,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"669","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437141.1","Q96D71","REPS1_HUMAN",2e-27,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"670","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437141.1","Q96D71","REPS1_HUMAN",3e-11,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"671","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437140.1","Q96D71","REPS1_HUMAN",0.005,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"672","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437138.1","O54916","REPS1_MOUSE",0.004,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"673","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437138.1","O54916","REPS1_MOUSE",3e-28,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124","receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"674","NC_035786.1",43236838,43236838,-53.0769230769231,"+",1.51880959141158e-12,4.8705452265002e-11,43236819,43238411,43223100,43243031,"111103700",43223100,43243031,"XM_022437141.1","Q96D71","REPS1_HUMAN",0.004,"ralBP1-associated Eps domain-containing protein 1-like","GO:0005509; GO:0005829; GO:0005886; GO:0005905; GO:0006898; GO:0017124; GO:0061024","membrane organization [GO:0061024]; receptor-mediated endocytosis [GO:0006898]","clathrin-coated pit [GO:0005905]; cytosol [GO:0005829]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; SH3 domain binding [GO:0017124]"
"675","NC_035786.1",49056852,49056852,-57.3039060019054,"+",1.05077580112701e-57,3.40465557375398e-54,49056660,49056870,49055558,49058674,"111105134",49055558,49058674,"XM_022439306.1","Q29RL2","CHRD1_BOVIN",3e-53,"cysteine and histidine-rich domain-containing protein 1-like","GO:0005524; GO:0008270; GO:0010824; GO:0043531; GO:0051879; GO:0061077; GO:1900034; GO:2000299","chaperone-mediated protein folding [GO:0061077]; negative regulation of Rho-dependent protein serine/threonine kinase activity [GO:2000299]; regulation of cellular response to heat [GO:1900034]; regulation of centrosome duplication [GO:0010824]","","ADP binding [GO:0043531]; ATP binding [GO:0005524]; Hsp90 protein binding [GO:0051879]; zinc ion binding [GO:0008270]"
"676","NC_035786.1",49056852,49056852,-57.3039060019054,"+",1.05077580112701e-57,3.40465557375398e-54,49056660,49056870,49055558,49058674,"111105134",49055558,49058674,"XM_022439306.1","Q29RL2","CHRD1_BOVIN",2e-13,"cysteine and histidine-rich domain-containing protein 1-like","GO:0005524; GO:0008270; GO:0010824; GO:0043531; GO:0051879; GO:0061077; GO:1900034; GO:2000299","chaperone-mediated protein folding [GO:0061077]; negative regulation of Rho-dependent protein serine/threonine kinase activity [GO:2000299]; regulation of cellular response to heat [GO:1900034]; regulation of centrosome duplication [GO:0010824]","","ADP binding [GO:0043531]; ATP binding [GO:0005524]; Hsp90 protein binding [GO:0051879]; zinc ion binding [GO:0008270]"
"682","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442565.1","Q5S007","LRRK2_HUMAN",1e-24,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"683","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442565.1","Q5S007","LRRK2_HUMAN",0,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"684","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442565.1","Q5S007","LRRK2_HUMAN",6e-04,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"685","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442564.1","Q5S007","LRRK2_HUMAN",7e-25,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"686","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43961758,"XM_022442566.1","Q5S007","LRRK2_HUMAN",5e-04,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"687","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442564.1","Q5S007","LRRK2_HUMAN",6e-04,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"688","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43962719,"XM_022442567.1","Q5S007","LRRK2_HUMAN",6e-04,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"689","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43961758,"XM_022442566.1","Q5S007","LRRK2_HUMAN",0,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"690","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43962719,"XM_022442567.1","Q5S007","LRRK2_HUMAN",2e-14,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"691","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43974434,"XM_022442564.1","Q5S007","LRRK2_HUMAN",0,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"692","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43962719,"XM_022442567.1","Q5S007","LRRK2_HUMAN",0,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"693","NC_035787.1",43903511,43903511,-52.9679291147181,"+",3.94283200281061e-17,2.40102208797816e-15,43903211,43903637,43892282,43974434,"111107387",43892282,43961758,"XM_022442566.1","Q5S007","LRRK2_HUMAN",2e-14,"leucine-rich repeat serine/threonine-protein kinase 2-like",NA,NA,NA,NA
"694","NC_035787.1",45643699,45643699,-54.2735042735043,"+",2.75665429872385e-24,4.01963059490548e-22,45643457,45644302,45623584,45649888,"111105688",45630023,45649888,"XM_022440048.1","O54781","SRPK2_MOUSE",2e-97,"SRSF protein kinase 1-like","GO:0000245; GO:0000287; GO:0001525; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006468; GO:0008284; GO:0008380; GO:0010468; GO:0010628; GO:0030154; GO:0035063; GO:0035556; GO:0043525; GO:0045070; GO:0045071; GO:0045787; GO:0050684; GO:0071889","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; intracellular signal transduction [GO:0035556]; negative regulation of viral genome replication [GO:0045071]; nuclear speck organization [GO:0035063]; positive regulation of cell cycle [GO:0045787]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of viral genome replication [GO:0045070]; protein phosphorylation [GO:0006468]; regulation of gene expression [GO:0010468]; regulation of mRNA processing [GO:0050684]; RNA splicing [GO:0008380]; spliceosomal complex assembly [GO:0000245]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","14-3-3 protein binding [GO:0071889]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]"
"695","NC_035787.1",45643699,45643699,-54.2735042735043,"+",2.75665429872385e-24,4.01963059490548e-22,45643457,45644302,45623584,45649888,"111105688",45628409,45649888,"XM_022440047.1","O54781","SRPK2_MOUSE",1e-73,"SRSF protein kinase 1-like","GO:0000245; GO:0000287; GO:0001525; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006468; GO:0008284; GO:0008380; GO:0010468; GO:0010628; GO:0030154; GO:0035063; GO:0035556; GO:0043525; GO:0045070; GO:0045071; GO:0045787; GO:0050684; GO:0071889","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; intracellular signal transduction [GO:0035556]; negative regulation of viral genome replication [GO:0045071]; nuclear speck organization [GO:0035063]; positive regulation of cell cycle [GO:0045787]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of viral genome replication [GO:0045070]; protein phosphorylation [GO:0006468]; regulation of gene expression [GO:0010468]; regulation of mRNA processing [GO:0050684]; RNA splicing [GO:0008380]; spliceosomal complex assembly [GO:0000245]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","14-3-3 protein binding [GO:0071889]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]"
"696","NC_035787.1",45643699,45643699,-54.2735042735043,"+",2.75665429872385e-24,4.01963059490548e-22,45643457,45644302,45623584,45649888,"111105688",45623584,45649888,"XM_022440046.1","O54781","SRPK2_MOUSE",1e-97,"SRSF protein kinase 1-like","GO:0000245; GO:0000287; GO:0001525; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006468; GO:0008284; GO:0008380; GO:0010468; GO:0010628; GO:0030154; GO:0035063; GO:0035556; GO:0043525; GO:0045070; GO:0045071; GO:0045787; GO:0050684; GO:0071889","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; intracellular signal transduction [GO:0035556]; negative regulation of viral genome replication [GO:0045071]; nuclear speck organization [GO:0035063]; positive regulation of cell cycle [GO:0045787]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of viral genome replication [GO:0045070]; protein phosphorylation [GO:0006468]; regulation of gene expression [GO:0010468]; regulation of mRNA processing [GO:0050684]; RNA splicing [GO:0008380]; spliceosomal complex assembly [GO:0000245]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","14-3-3 protein binding [GO:0071889]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]"
